"","Date","hour","Account","Channel","Units","month","day","year","Day of Week","weekday","Kwh","PeakHour","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_SpeedMPH","WindDirDegrees","Conditions","Wind_Direction"
"163",2014-01-03,6,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,0,3.1,-2.1,79,29.795,0.65,20.15,345,"Light Snow","NNW"
"164",2014-01-03,6,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,204.809991,0,3.1,-2.1,79,29.795,0.65,20.15,345,"Light Snow","NNW"
"165",2014-01-03,6,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,204.809991,0,3.1,-2.1,79,29.795,0.65,20.15,345,"Light Snow","NNW"
"166",2014-01-03,7,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,227.889997,1,3.9,-2,76,29.84,0.8,17.3,340,"Light Snow","NNW"
"167",2014-01-03,7,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,3.9,-2,76,29.84,0.8,17.3,340,"Light Snow","NNW"
"168",2014-01-03,7,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,227.889997,1,3.9,-2,76,29.84,0.8,17.3,340,"Light Snow","NNW"
"169",2014-01-03,8,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,226.989997,1,5,-2,73,29.86,1,15,340,"Light Snow","NNW"
"170",2014-01-03,8,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,5,-2,73,29.86,1,15,340,"Light Snow","NNW"
"171",2014-01-03,8,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,226.989997,1,5,-2,73,29.86,1,15,340,"Light Snow","NNW"
"172",2014-01-03,9,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,6.1,0,76,29.91,1.5,20.7,350,"Light Snow","North"
"173",2014-01-03,9,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,226.64999,1,6.1,0,76,29.91,1.5,20.7,350,"Light Snow","North"
"174",2014-01-03,9,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,226.64999,1,6.1,0,76,29.91,1.5,20.7,350,"Light Snow","North"
"175",2014-01-03,10,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,225.819998,1,8.8,1.2,71.5,29.925,2.25,20.15,350,"Blowing Snow","North"
"176",2014-01-03,10,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,8.8,1.2,71.5,29.925,2.25,20.15,350,"Blowing Snow","North"
"177",2014-01-03,10,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,225.819998,1,8.8,1.2,71.5,29.925,2.25,20.15,350,"Blowing Snow","North"
"178",2014-01-03,11,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,9.75,0.3,65.5,29.945,6,16.1,345,"Blowing Snow","NNW"
"179",2014-01-03,11,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,224.139996,1,9.75,0.3,65.5,29.945,6,16.1,345,"Blowing Snow","NNW"
"180",2014-01-03,11,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,224.139996,1,9.75,0.3,65.5,29.945,6,16.1,345,"Blowing Snow","NNW"
"181",2014-01-03,12,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,224.269993,1,12,1,61,29.97,10,16.1,340,"Mostly Cloudy","NNW"
"182",2014-01-03,12,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,12,1,61,29.97,10,16.1,340,"Mostly Cloudy","NNW"
"183",2014-01-03,12,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,224.269993,1,12,1,61,29.97,10,16.1,340,"Mostly Cloudy","NNW"
"184",2014-01-03,13,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,223.819995,1,14,1,56,30.01,10,12.7,320,"Mostly Cloudy","NW"
"185",2014-01-03,13,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,223.819995,1,14,1,56,30.01,10,12.7,320,"Mostly Cloudy","NW"
"186",2014-01-03,13,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,14,1,56,30.01,10,12.7,320,"Mostly Cloudy","NW"
"187",2014-01-03,14,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,14,0,54,30.06,10,16.1,310,"Mostly Cloudy","NW"
"188",2014-01-03,14,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,223.499993,1,14,0,54,30.06,10,16.1,310,"Mostly Cloudy","NW"
"189",2014-01-03,14,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,223.499993,1,14,0,54,30.06,10,16.1,310,"Mostly Cloudy","NW"
"190",2014-01-03,15,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,225.069994,1,12.9,-2.9,49,30.13,10,13.8,310,"Scattered Clouds","NW"
"191",2014-01-03,15,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,12.9,-2.9,49,30.13,10,13.8,310,"Scattered Clouds","NW"
"192",2014-01-03,15,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,225.069994,1,12.9,-2.9,49,30.13,10,13.8,310,"Scattered Clouds","NW"
"193",2014-01-03,16,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,222.809994,1,10.9,-7.1,44,30.19,10,16.1,320,"Partly Cloudy","NW"
"194",2014-01-03,16,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,10.9,-7.1,44,30.19,10,16.1,320,"Partly Cloudy","NW"
"195",2014-01-03,16,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,222.809994,1,10.9,-7.1,44,30.19,10,16.1,320,"Partly Cloudy","NW"
"196",2014-01-03,17,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,196.489997,1,9,-9,44,30.24,10,13.8,330,"Partly Cloudy","NNW"
"197",2014-01-03,17,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,9,-9,44,30.24,10,13.8,330,"Partly Cloudy","NNW"
"198",2014-01-03,17,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,196.489997,1,9,-9,44,30.24,10,13.8,330,"Partly Cloudy","NNW"
"199",2014-01-03,18,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,155.579997,1,7,-9.9,46,30.3,10,17.3,320,"Partly Cloudy","NW"
"200",2014-01-03,18,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,7,-9.9,46,30.3,10,17.3,320,"Partly Cloudy","NW"
"201",2014-01-03,18,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,155.579997,1,7,-9.9,46,30.3,10,17.3,320,"Partly Cloudy","NW"
"202",2014-01-03,19,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,150.92,1,6.1,-11.9,44,30.35,10,12.7,310,"Clear","NW"
"203",2014-01-03,19,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,150.92,1,6.1,-11.9,44,30.35,10,12.7,310,"Clear","NW"
"204",2014-01-03,19,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,1,6.1,-11.9,44,30.35,10,12.7,310,"Clear","NW"
"205",2014-01-03,20,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,0,5,-11.9,46,30.36,10,20.7,320,"Clear","NW"
"206",2014-01-03,20,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,154.539999,0,5,-11.9,46,30.36,10,20.7,320,"Clear","NW"
"207",2014-01-03,20,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,154.539999,0,5,-11.9,46,30.36,10,20.7,320,"Clear","NW"
"208",2014-01-03,21,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,128.519997,0,3.9,-11,50,30.39,10,12.7,300,"Clear","WNW"
"209",2014-01-03,21,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,128.519997,0,3.9,-11,50,30.39,10,12.7,300,"Clear","WNW"
"210",2014-01-03,21,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,0,3.9,-11,50,30.39,10,12.7,300,"Clear","WNW"
"211",2014-01-03,22,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,0,3.9,-11.9,48,30.4,10,9.2,300,"Clear","WNW"
"212",2014-01-03,22,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,121.889995,0,3.9,-11.9,48,30.4,10,9.2,300,"Clear","WNW"
"213",2014-01-03,22,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,121.889995,0,3.9,-11.9,48,30.4,10,9.2,300,"Clear","WNW"
"214",2014-01-03,23,26908650026,"507115423 1 kWh","kWh",1,3,2014,6,0,121.449997,0,3.9,-11,50,30.4,10,9.2,290,"Clear","WNW"
"215",2014-01-03,23,26908650026,"507115423 3","kWh",1,3,2014,6,0,0,0,3.9,-11,50,30.4,10,9.2,290,"Clear","WNW"
"216",2014-01-03,23,26908650026,"MILDRED SCHOOL 1","kWh",1,3,2014,6,0,121.449997,0,3.9,-11,50,30.4,10,9.2,290,"Clear","WNW"
"217",2014-01-04,0,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,120.859996,0,3.9,-11.9,48,30.42,10,8.1,280,"Clear","West"
"218",2014-01-04,0,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,120.859996,0,3.9,-11.9,48,30.42,10,8.1,280,"Clear","West"
"219",2014-01-04,0,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,3.9,-11.9,48,30.42,10,8.1,280,"Clear","West"
"220",2014-01-04,1,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,3.9,-11,50,30.45,10,8.1,290,"Clear","WNW"
"221",2014-01-04,1,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,122.629995,0,3.9,-11,50,30.45,10,8.1,290,"Clear","WNW"
"222",2014-01-04,1,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,122.629995,0,3.9,-11,50,30.45,10,8.1,290,"Clear","WNW"
"223",2014-01-04,2,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,3,-9.9,55,30.45,10,8.1,280,"Clear","West"
"224",2014-01-04,2,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,123.289995,0,3,-9.9,55,30.45,10,8.1,280,"Clear","West"
"225",2014-01-04,2,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,123.289995,0,3,-9.9,55,30.45,10,8.1,280,"Clear","West"
"226",2014-01-04,3,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,123.459998,0,3.9,-9.9,53,30.44,10,0,0,"Clear","Calm"
"227",2014-01-04,3,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,3.9,-9.9,53,30.44,10,0,0,"Clear","Calm"
"228",2014-01-04,3,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,123.459998,0,3.9,-9.9,53,30.44,10,0,0,"Clear","Calm"
"229",2014-01-04,4,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,142.209994,0,3,-8,60,30.45,10,4.6,220,"Clear","SW"
"230",2014-01-04,4,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,142.209994,0,3,-8,60,30.45,10,4.6,220,"Clear","SW"
"231",2014-01-04,4,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,3,-8,60,30.45,10,4.6,220,"Clear","SW"
"232",2014-01-04,5,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,211.149995,0,1.9,-7.1,66,30.45,10,8.1,200,"Clear","SSW"
"233",2014-01-04,5,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,211.149995,0,1.9,-7.1,66,30.45,10,8.1,200,"Clear","SSW"
"234",2014-01-04,5,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,1.9,-7.1,66,30.45,10,8.1,200,"Clear","SSW"
"235",2014-01-04,6,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,216.089996,0,1.9,-7.1,66,30.48,10,9.2,230,"Scattered Clouds","SW"
"236",2014-01-04,6,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,216.089996,0,1.9,-7.1,66,30.48,10,9.2,230,"Scattered Clouds","SW"
"237",2014-01-04,6,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,1.9,-7.1,66,30.48,10,9.2,230,"Scattered Clouds","SW"
"238",2014-01-04,7,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,215.369994,1,3,-5.1,69,30.5,10,6.9,220,"Scattered Clouds","SW"
"239",2014-01-04,7,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,215.369994,1,3,-5.1,69,30.5,10,6.9,220,"Scattered Clouds","SW"
"240",2014-01-04,7,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,3,-5.1,69,30.5,10,6.9,220,"Scattered Clouds","SW"
"241",2014-01-04,8,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,7,-5.1,58,30.5,10,8.1,220,"Scattered Clouds","SW"
"242",2014-01-04,8,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,214.419994,1,7,-5.1,58,30.5,10,8.1,220,"Scattered Clouds","SW"
"243",2014-01-04,8,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,214.419994,1,7,-5.1,58,30.5,10,8.1,220,"Scattered Clouds","SW"
"244",2014-01-04,9,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,10,-6,48,30.51,10,8.1,220,"Scattered Clouds","SW"
"245",2014-01-04,9,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,224.929992,1,10,-6,48,30.51,10,8.1,220,"Scattered Clouds","SW"
"246",2014-01-04,9,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,224.929992,1,10,-6,48,30.51,10,8.1,220,"Scattered Clouds","SW"
"247",2014-01-04,10,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,14,-6,41,30.46,10,10.4,220,"Scattered Clouds","SW"
"248",2014-01-04,10,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,227.539996,1,14,-6,41,30.46,10,10.4,220,"Scattered Clouds","SW"
"249",2014-01-04,10,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,227.539996,1,14,-6,41,30.46,10,10.4,220,"Scattered Clouds","SW"
"250",2014-01-04,11,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,19,-5.1,34,30.42,10,12.7,230,"Scattered Clouds","SW"
"251",2014-01-04,11,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,226.809994,1,19,-5.1,34,30.42,10,12.7,230,"Scattered Clouds","SW"
"252",2014-01-04,11,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,226.809994,1,19,-5.1,34,30.42,10,12.7,230,"Scattered Clouds","SW"
"253",2014-01-04,12,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,224.669998,1,21,-5.1,32,30.38,10,13.8,210,"Scattered Clouds","SSW"
"254",2014-01-04,12,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,21,-5.1,32,30.38,10,13.8,210,"Scattered Clouds","SSW"
"255",2014-01-04,12,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,224.669998,1,21,-5.1,32,30.38,10,13.8,210,"Scattered Clouds","SSW"
"256",2014-01-04,13,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,227.199995,1,23,1,39,30.34,10,17.3,210,"Scattered Clouds","SSW"
"257",2014-01-04,13,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,23,1,39,30.34,10,17.3,210,"Scattered Clouds","SSW"
"258",2014-01-04,13,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,227.199995,1,23,1,39,30.34,10,17.3,210,"Scattered Clouds","SSW"
"259",2014-01-04,14,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,24.1,7,48,30.33,10,17.3,210,"Scattered Clouds","SSW"
"260",2014-01-04,14,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,227.339996,1,24.1,7,48,30.33,10,17.3,210,"Scattered Clouds","SSW"
"261",2014-01-04,14,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,227.339996,1,24.1,7,48,30.33,10,17.3,210,"Scattered Clouds","SSW"
"262",2014-01-04,15,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,225.869996,1,25,10,53,30.33,10,16.1,210,"Scattered Clouds","SSW"
"263",2014-01-04,15,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,225.869996,1,25,10,53,30.33,10,16.1,210,"Scattered Clouds","SSW"
"264",2014-01-04,15,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,25,10,53,30.33,10,16.1,210,"Scattered Clouds","SSW"
"265",2014-01-04,16,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,225.209993,1,26.1,10.9,53,30.31,10,12.7,210,"Scattered Clouds","SSW"
"266",2014-01-04,16,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,26.1,10.9,53,30.31,10,12.7,210,"Scattered Clouds","SSW"
"267",2014-01-04,16,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,225.209993,1,26.1,10.9,53,30.31,10,12.7,210,"Scattered Clouds","SSW"
"268",2014-01-04,17,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,26.1,12,55,30.3,10,12.7,220,"Scattered Clouds","SW"
"269",2014-01-04,17,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,220.189993,1,26.1,12,55,30.3,10,12.7,220,"Scattered Clouds","SW"
"270",2014-01-04,17,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,220.189993,1,26.1,12,55,30.3,10,12.7,220,"Scattered Clouds","SW"
"271",2014-01-04,18,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,27,15.1,61,30.29,10,16.1,220,"Partly Cloudy","SW"
"272",2014-01-04,18,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,217.439997,1,27,15.1,61,30.29,10,16.1,220,"Partly Cloudy","SW"
"273",2014-01-04,18,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,217.439997,1,27,15.1,61,30.29,10,16.1,220,"Partly Cloudy","SW"
"274",2014-01-04,19,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,217.549993,1,27,15.1,61,30.27,10,16.1,220,"Partly Cloudy","SW"
"275",2014-01-04,19,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,217.549993,1,27,15.1,61,30.27,10,16.1,220,"Partly Cloudy","SW"
"276",2014-01-04,19,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,1,27,15.1,61,30.27,10,16.1,220,"Partly Cloudy","SW"
"277",2014-01-04,20,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,26.1,16,66,30.26,10,20.7,230,"Clear","SW"
"278",2014-01-04,20,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,217.559994,0,26.1,16,66,30.26,10,20.7,230,"Clear","SW"
"279",2014-01-04,20,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,217.559994,0,26.1,16,66,30.26,10,20.7,230,"Clear","SW"
"280",2014-01-04,21,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,215.009993,0,27,17.1,66,30.27,10,20.7,230,"Clear","SW"
"281",2014-01-04,21,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,215.009993,0,27,17.1,66,30.27,10,20.7,230,"Clear","SW"
"282",2014-01-04,21,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,27,17.1,66,30.27,10,20.7,230,"Clear","SW"
"283",2014-01-04,22,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,215.599997,0,27,18,69,30.27,10,19.6,240,"Clear","WSW"
"284",2014-01-04,22,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,215.599997,0,27,18,69,30.27,10,19.6,240,"Clear","WSW"
"285",2014-01-04,22,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,27,18,69,30.27,10,19.6,240,"Clear","WSW"
"286",2014-01-04,23,26908650026,"507115423 1 kWh","kWh",1,4,2014,7,0,214.599998,0,27,16,63,30.27,10,18.4,240,"Scattered Clouds","WSW"
"287",2014-01-04,23,26908650026,"507115423 3","kWh",1,4,2014,7,0,0,0,27,16,63,30.27,10,18.4,240,"Scattered Clouds","WSW"
"288",2014-01-04,23,26908650026,"MILDRED SCHOOL 1","kWh",1,4,2014,7,0,214.599998,0,27,16,63,30.27,10,18.4,240,"Scattered Clouds","WSW"
"289",2014-01-05,0,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,215.629993,0,27,15.1,61,30.27,10,19.6,230,"Partly Cloudy","SW"
"290",2014-01-05,0,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,27,15.1,61,30.27,10,19.6,230,"Partly Cloudy","SW"
"291",2014-01-05,0,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,215.629993,0,27,15.1,61,30.27,10,19.6,230,"Partly Cloudy","SW"
"292",2014-01-05,1,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,214.999994,0,26.1,12,55,30.27,10,18.4,240,"Partly Cloudy","WSW"
"293",2014-01-05,1,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,26.1,12,55,30.27,10,18.4,240,"Partly Cloudy","WSW"
"294",2014-01-05,1,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,214.999994,0,26.1,12,55,30.27,10,18.4,240,"Partly Cloudy","WSW"
"295",2014-01-05,2,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,215.339995,0,25,12,58,30.26,10,12.7,230,"Scattered Clouds","SW"
"296",2014-01-05,2,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,25,12,58,30.26,10,12.7,230,"Scattered Clouds","SW"
"297",2014-01-05,2,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,215.339995,0,25,12,58,30.26,10,12.7,230,"Scattered Clouds","SW"
"298",2014-01-05,3,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,216.279995,0,25,12,58,30.25,10,12.7,230,"Mostly Cloudy","SW"
"299",2014-01-05,3,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,216.279995,0,25,12,58,30.25,10,12.7,230,"Mostly Cloudy","SW"
"300",2014-01-05,3,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,25,12,58,30.25,10,12.7,230,"Mostly Cloudy","SW"
"301",2014-01-05,4,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,26.1,12,55,30.27,10,10.4,250,"Mostly Cloudy","WSW"
"302",2014-01-05,4,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,215.729997,0,26.1,12,55,30.27,10,10.4,250,"Mostly Cloudy","WSW"
"303",2014-01-05,4,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,215.729997,0,26.1,12,55,30.27,10,10.4,250,"Mostly Cloudy","WSW"
"304",2014-01-05,5,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,217.319994,0,25,12.9,60,30.28,10,10.4,250,"Scattered Clouds","WSW"
"305",2014-01-05,5,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,217.319994,0,25,12.9,60,30.28,10,10.4,250,"Scattered Clouds","WSW"
"306",2014-01-05,5,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,25,12.9,60,30.28,10,10.4,250,"Scattered Clouds","WSW"
"307",2014-01-05,6,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,0,25,12.9,60,30.3,10,11.5,230,"Partly Cloudy","SW"
"308",2014-01-05,6,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,216.249995,0,25,12.9,60,30.3,10,11.5,230,"Partly Cloudy","SW"
"309",2014-01-05,6,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,216.249995,0,25,12.9,60,30.3,10,11.5,230,"Partly Cloudy","SW"
"310",2014-01-05,7,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,24.1,14,65,30.32,10,11.5,230,"Clear","SW"
"311",2014-01-05,7,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,214.419993,1,24.1,14,65,30.32,10,11.5,230,"Clear","SW"
"312",2014-01-05,7,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,214.419993,1,24.1,14,65,30.32,10,11.5,230,"Clear","SW"
"313",2014-01-05,8,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,27,16,63,30.32,10,0,0,"Partly Cloudy","Calm"
"314",2014-01-05,8,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,215.019998,1,27,16,63,30.32,10,0,0,"Partly Cloudy","Calm"
"315",2014-01-05,8,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,215.019998,1,27,16,63,30.32,10,0,0,"Partly Cloudy","Calm"
"316",2014-01-05,9,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,214.659996,1,27,17.1,66,30.32,10,9.2,190,"Partly Cloudy","South"
"317",2014-01-05,9,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,214.659996,1,27,17.1,66,30.32,10,9.2,190,"Partly Cloudy","South"
"318",2014-01-05,9,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,27,17.1,66,30.32,10,9.2,190,"Partly Cloudy","South"
"319",2014-01-05,10,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,214.019994,1,30,16,56,30.3,10,4.6,240,"Mostly Cloudy","WSW"
"320",2014-01-05,10,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,214.019994,1,30,16,56,30.3,10,4.6,240,"Mostly Cloudy","WSW"
"321",2014-01-05,10,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,30,16,56,30.3,10,4.6,240,"Mostly Cloudy","WSW"
"322",2014-01-05,11,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,213.659992,1,34,18,52,30.28,10,8.1,230,"Mostly Cloudy","SW"
"323",2014-01-05,11,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,34,18,52,30.28,10,8.1,230,"Mostly Cloudy","SW"
"324",2014-01-05,11,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,213.659992,1,34,18,52,30.28,10,8.1,230,"Mostly Cloudy","SW"
"325",2014-01-05,12,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,36,18,48,30.26,10,4.6,260,"Mostly Cloudy","West"
"326",2014-01-05,12,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,213.169992,1,36,18,48,30.26,10,4.6,260,"Mostly Cloudy","West"
"327",2014-01-05,12,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,213.169992,1,36,18,48,30.26,10,4.6,260,"Mostly Cloudy","West"
"328",2014-01-05,13,26908650026,"MILDRED SCHOOL 1","kWh",1,5,2014,1,1,165.659995,1,36,21.9,57,30.25,10,6.9,200,"Overcast","SSW"
"329",2014-01-05,13,26908650026,"507115423 3","kWh",1,5,2014,1,1,0,1,36,21.9,57,30.25,10,6.9,200,"Overcast","SSW"
"330",2014-01-05,13,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,165.659995,1,36,21.9,57,30.25,10,6.9,200,"Overcast","SSW"
"331",2014-01-05,14,26908650026,"507115423 1 kWh","kWh",1,5,2014,1,1,131.299997,1,36,25,64,30.24,10,8.1,190,"Overcast","South"
